location,max_delivered,distinct_job_imb_count,scanned,client_company,mailing_name,mailing_status,mailing_date,orgId,startTheClockDate,scanFacilityName,JobID,delivery_date,pieceId,latitude,longitude
"01505,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1bb9c451-a903-11ef-8414-b1dc88d05ed4,42.3377,-71.731
"19382,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,47bebdd1-a908-11ef-98d9-c10003640bf5,39.9441,-75.5882
"11747,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,f6d7ef03-a902-11ef-bec1-9579cdb7a1fb,40.7946,-73.403
"12010,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,0258ba21-a903-11ef-b588-77b3fbc4c29d,42.9387,-74.1882
"02109,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,3780dc91-a904-11ef-88a3-b332ca0a7804,42.36,-71.0545
"92692,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,d2467190-a904-11ef-b573-3dbb81e63688,33.6144,-117.6433
"12205,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,2b026cf6-a903-11ef-bec1-9579cdb7a1fb,42.7198,-73.8207
"12809,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,3ab6a8b7-a903-11ef-937d-7f9df8d1bd99,43.2381,-73.4641
"12583,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bc349270-a904-11ef-9696-4de1e6330e26,42.0579,-73.9025
"12508,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b0c55361-a904-11ef-b8d3-b3f555baf86b,41.5097,-73.9634
"08724,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6f7fbb30-a904-11ef-a570-9dcc894cbec2,40.0874,-74.1152
"94109,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b010e273-a902-11ef-bf6d-e598677580ab,37.7917,-122.4186
"06468,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,19ac4ba4-a904-11ef-937d-7f9df8d1bd99,41.3312,-73.2243
"34105,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,3895a7f5-a904-11ef-aadf-c9ca81d212b8,26.1938,-81.7636
"01775,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,758ae3c7-a902-11ef-af60-9db9032a0ac8,42.4308,-71.515
"12592,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,4dbce399-a905-11ef-b573-3dbb81e63688,41.7759,-73.5544
"01845,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1cdaebc8-a903-11ef-8316-2956f7236738,42.6826,-71.109
"13220,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,SYRACUSE,4538,2024-12-03,eba7c9e2-a904-11ef-9696-4de1e6330e26,43.1234,-76.1282
"06525,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,383cb290-a904-11ef-88a3-b332ca0a7804,41.3082,-72.9282
"20895,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,65b4dd50-a904-11ef-88a3-b332ca0a7804,39.0298,-77.0793
"06754,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,d2957c07-a904-11ef-b573-3dbb81e63688,41.8187,-73.371
"07739,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,efc3f3c1-a902-11ef-9458-c7798e192c31,40.3354,-74.0413
"01253,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b672cba3-a902-11ef-901b-93ef5c56d78a,42.1931,-73.0918
"01826,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,18ee9664-a903-11ef-897a-4f7ac04b3f94,42.6764,-71.3186
"05346,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,30433955-a904-11ef-a570-9dcc894cbec2,43.0356,-72.5123
"63155,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,SAINT LOUIS,4538,2024-12-13,6dc55660-a903-11ef-aadf-c9ca81d212b8,38.6273,-90.1979
"94301,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4b96450c-a903-11ef-aadf-c9ca81d212b8,37.4443,-122.1497
"02467,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,e096fe96-a904-11ef-9696-4de1e6330e26,42.3164,-71.1612
"06098,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,c0a0c630-a904-11ef-a570-9dcc894cbec2,41.9252,-73.0663
"07006,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0f649225-a903-11ef-b9a6-cb521dbaab41,40.8545,-74.2789
"05701,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,cfa30c73-a903-11ef-b6ee-99fe490b983b,43.6141,-72.9708
"11249,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,649b570b-a904-11ef-88a3-b332ca0a7804,40.6451,-73.945
"21042,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0ee2ad62-a902-11ef-baa6-dd3a3af2e730,39.2726,-76.8614
"10710,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,44ea3df3-a904-11ef-a570-9dcc894cbec2,40.9656,-73.8434
"11101,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,d86ad211-a903-11ef-aadf-c9ca81d212b8,40.7446,-73.9345
"21111,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6b681001-a904-11ef-88a3-b332ca0a7804,39.5662,-76.5979
"02536,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c8e4f961-a903-11ef-8d1b-298d37f423b8,41.5968,-70.5671
"19103,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,6b93b3ed-a904-11ef-aa98-5d162523f7e3,39.9513,-75.1741
"01451,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b504359b-a904-11ef-b573-3dbb81e63688,42.4986,-71.5753
"06018,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,c0ce65d4-a904-11ef-9696-4de1e6330e26,42.0248,-73.3232
"12603,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,c052147d-a905-11ef-8358-256b6d840bfb,41.6907,-73.8621
"06031,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3eefac8b-a905-11ef-b8d3-b3f555baf86b,41.9559,-73.3632
"02114,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,705f6235-a903-11ef-b9a6-cb521dbaab41,42.3611,-71.0682
"06110,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,ec8850dc-a902-11ef-937d-7f9df8d1bd99,41.7326,-72.7337
"01071,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,088ee633-a908-11ef-ab85-01800d5c149a,42.1471,-72.8403
"02904,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,PROVIDENCE,4538,2024-12-02,04c283a3-a902-11ef-bec1-9579cdb7a1fb,41.8541,-71.4378
"06010,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3f8a65e7-a905-11ef-b8d3-b3f555baf86b,41.6823,-72.9302
"10013,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,a0b22445-a903-11ef-aa98-5d162523f7e3,40.7185,-74.0025
"10956,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,a5b6f92e-a904-11ef-b573-3dbb81e63688,41.1472,-73.9962
"01541,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,a45b2f2a-a903-11ef-bec1-9579cdb7a1fb,42.4508,-71.8762
"10701,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6f4cb9c1-a903-11ef-aadf-c9ca81d212b8,40.9461,-73.8669
"02532,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,045dd8f5-a903-11ef-af60-9db9032a0ac8,41.7455,-70.5905
"27012,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,de8244e8-a903-11ef-b6ee-99fe490b983b,36.0341,-80.3962
"33418,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e07414a4-a901-11ef-b972-275f3d92c4ca,26.8234,-80.1387
"10706,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,ef7ab5c9-a902-11ef-937d-7f9df8d1bd99,40.9878,-73.863
"12094,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,629c52bb-a904-11ef-a570-9dcc894cbec2,42.8769,-73.4989
"33140,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,fbbcb8b1-a903-11ef-88a3-b332ca0a7804,25.8198,-80.1337
"44122,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-06,340d5623-a903-11ef-937d-7f9df8d1bd99,41.4701,-81.5232
"20817,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1ba73153-a904-11ef-937d-7f9df8d1bd99,38.9896,-77.1538
"02043,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,afc1a9b9-a905-11ef-8358-256b6d840bfb,42.2245,-70.8911
"12540,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,e7f3ad7c-a902-11ef-b972-275f3d92c4ca,41.6615,-73.745
"11581,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,ba42a2ea-a903-11ef-91e3-f775831144c7,40.6523,-73.7118
"10580,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bbe599f3-a902-11ef-bec1-9579cdb7a1fb,40.9734,-73.6907
"03470,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bf26c5c2-a903-11ef-88a3-b332ca0a7804,42.7788,-72.344
"02837,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1b241e94-a904-11ef-b487-5988d5a3dcfe,41.522,-71.1612
"29403,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,4dd12458-a904-11ef-a816-e9a333d5a54f,32.7976,-79.9493
"10605,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,81be5d2b-a902-11ef-9b93-e1092a6c0f16,41.0141,-73.7552
"01776,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,107e3f86-a903-11ef-b588-77b3fbc4c29d,42.3837,-71.4282
"10576,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,23d23731-a903-11ef-a816-e9a333d5a54f,41.2042,-73.5732
"02025,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,13e44de0-a903-11ef-af60-9db9032a0ac8,42.2395,-70.8128
"01536,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,cdc63625-a903-11ef-aa98-5d162523f7e3,42.2297,-71.7037
"10306,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3a9468ec-a905-11ef-b8d3-b3f555baf86b,40.5682,-74.1184
"12567,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b87ce1a6-a904-11ef-b573-3dbb81e63688,41.9896,-73.6602
"10516,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,019502bd-a908-11ef-ab85-01800d5c149a,41.4414,-73.9335
"11377,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,b66473c4-a902-11ef-af60-9db9032a0ac8,40.745,-73.9069
"06825,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,722d12ca-a902-11ef-af60-9db9032a0ac8,41.1928,-73.2402
"02066,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e075f3f5-a902-11ef-85d7-937e2415baf8,42.2032,-70.7525
"02460,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,209733a3-a907-11ef-9ce1-e96fbc32e388,42.352,-71.2084
"06756,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,d218e3d7-a902-11ef-bfa6-c5aed389b69d,41.8335,-73.2429
"01375,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d148d7bc-a904-11ef-b573-3dbb81e63688,42.4539,-72.5676
"08904,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,2f8a8d24-a903-11ef-901b-93ef5c56d78a,40.4991,-74.4266
"01056,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,1d658315-a904-11ef-b588-77b3fbc4c29d,42.1728,-72.471
"02915,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e430d93b-a902-11ef-937d-7f9df8d1bd99,41.7723,-71.3542
"02806,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,024e8ebf-a908-11ef-ab85-01800d5c149a,41.7443,-71.3175
"10019,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,97c14836-a902-11ef-af60-9db9032a0ac8,40.7651,-73.9858
"92101,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,049c1a77-a903-11ef-b487-5988d5a3dcfe,32.7185,-117.1593
"02494,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,464077b5-a907-11ef-9ce1-e96fbc32e388,42.2945,-71.2328
"10069,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,2f3572d5-a904-11ef-b573-3dbb81e63688,40.778,-73.9884
"12503,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0ef46b34-a903-11ef-91e3-f775831144c7,42.0381,-73.5819
"05452,United States",0,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,BURLINGTON,4538,2024-12-02,20f0ccba-a904-11ef-88a3-b332ca0a7804,44.5035,-73.0906
"01260,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,14a5c926-a903-11ef-8316-2956f7236738,42.2779,-73.2773
"05301,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e6de6ce1-a902-11ef-bf6d-e598677580ab,42.8574,-72.5933
"11743,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3bcd7aa7-a904-11ef-a570-9dcc894cbec2,40.8676,-73.4102
"12170,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1cb47b3b-a907-11ef-9ce1-e96fbc32e388,43.0019,-73.6609
"22102,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,da7be25d-a904-11ef-b573-3dbb81e63688,38.953,-77.2295
"01244,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,30e3065d-a905-11ef-9696-4de1e6330e26,42.1228,-73.254
"20016,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,43ad94a6-a903-11ef-937d-7f9df8d1bd99,38.9381,-77.086
"11530,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,7c4d867a-a909-11ef-bfde-c527739cf666,40.7245,-73.6487
"01886,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,5961ce01-a904-11ef-b573-3dbb81e63688,42.5864,-71.4401
"06478,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,4885c62a-a902-11ef-8414-b1dc88d05ed4,41.4202,-73.1296
"02739,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,37c0fd6a-a905-11ef-b8d3-b3f555baf86b,41.6618,-70.8164
"10065,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,aa78ffe3-a902-11ef-baa6-dd3a3af2e730,40.7651,-73.9638
"06511,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,c386d245-a908-11ef-9562-c1c871c2ed10,41.3184,-72.9318
"06880,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,139eeb09-a904-11ef-8d1b-298d37f423b8,41.1434,-73.3496
"12118,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1c90b18d-a905-11ef-b573-3dbb81e63688,42.9168,-73.7214
"01890,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,9316685a-a903-11ef-aadf-c9ca81d212b8,42.453,-71.1441
"01118,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,bb6996b1-a903-11ef-8d1b-298d37f423b8,42.0929,-72.5274
"12484,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,df69e8e7-a907-11ef-9562-c1c871c2ed10,41.8616,-74.1697
"02067,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,a8ff7f41-a902-11ef-9cfe-4d2828bc361d,42.1094,-71.1759
"12130,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,b76900ae-a904-11ef-b573-3dbb81e63688,42.44,-73.6663
"01532,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e19b0119-a904-11ef-9696-4de1e6330e26,42.3182,-71.6464
"05257,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-06,11c5efe4-a905-11ef-b8d3-b3f555baf86b,42.9304,-73.2426
"12553,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,16621495-a902-11ef-aa2f-afeb17addb22,41.4724,-74.0566
"12090,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,bb328eea-a908-11ef-92c8-234e3f50db31,42.8937,-73.3581
"10514,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f7e0102d-a902-11ef-8316-2956f7236738,41.1705,-73.7715
"10960,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b9595468-a903-11ef-aa98-5d162523f7e3,41.0914,-73.9252
"12477,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,28a961c6-a903-11ef-9ad8-3d831072383e,42.0738,-73.9797
"12834,United States",1,2,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,f204f850-a904-11ef-b8d3-b3f555baf86b,43.0947,-73.503
